# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
5330 1.54015 -0.24264
5340 1.50123 -0.2376
5350 1.50894 -0.236123
5360 1.4701 -0.236719
5370 1.55079 -0.234203
5380 1.53529 -0.2379
5390 1.50419 -0.227304
5400 1.52906 -0.234688
5410 1.5029 -0.230829
5420 1.50409 -0.22852
5430 1.46977 -0.22206
5440 1.47476 -0.232656
5450 1.46722 -0.2356
5460 1.51936 -0.231319
5470 1.4747 -0.233632
5480 1.46401 -0.234017
5490 1.52833 -0.239411
5500 1.48763 -0.23529
5510 1.50161 -0.229378
5520 1.53625 -0.238836
5530 1.50665 -0.23908
5540 1.51981 -0.232888
5550 1.49572 -0.23491
5560 1.4721 -0.236465
5570 1.53316 -0.240021
5580 1.48247 -0.245655
5590 1.4937 -0.244109
5600 1.48554 -0.234523
5610 1.48441 -0.244016
5620 1.49477 -0.245226
5630 1.48626 -0.235792
5640 1.53631 -0.240291
5650 1.43384 -0.242111
5660 1.51162 -0.243177
5670 1.51404 -0.236964
5680 1.56538 -0.234686
5690 1.51926 -0.238693
5700 1.51926 -0.240709
5710 1.51814 -0.233003
5720 1.51686 -0.233904
5730 1.51044 -0.236191
5740 1.52363 -0.237365
5750 1.52725 -0.230237
5760 1.47357 -0.217331
5770 1.45984 -0.234634
5780 1.51576 -0.23317
5790 1.49539 -0.223366
5800 1.48913 -0.237381
5810 1.45881 -0.237059
5820 1.49612 -0.239464
5830 1.48239 -0.239616
5840 1.49128 -0.221745
5850 1.51418 -0.243923
5860 1.51611 -0.231917
5870 1.52159 -0.240962
5880 1.51531 -0.236895
5890 1.48156 -0.240316
5900 1.48763 -0.237987
5910 1.49854 -0.235399
5920 1.53047 -0.229915
5930 1.52034 -0.231876
5940 1.53548 -0.236835
5950 1.4708 -0.239717
5960 1.46679 -0.238163
5970 1.48236 -0.235304
5980 1.55421 -0.239391
5990 1.46182 -0.228878
6000 1.45997 -0.2355
6010 1.46966 -0.241957
6020 1.55943 -0.236357
6030 1.49625 -0.229652
6040 1.50474 -0.230751
6050 1.5466 -0.241669
6060 1.46473 -0.238886
6070 1.51357 -0.238914
6080 1.4743 -0.238907
6090 1.45734 -0.238051
6100 1.4782 -0.239641
6110 1.4683 -0.234217
6120 1.52791 -0.247372
6130 1.48026 -0.241432
6140 1.47177 -0.238321
6150 1.47256 -0.235457
6160 1.5052 -0.230565
6170 1.47474 -0.234907
6180 1.49566 -0.238036
6190 1.51517 -0.238856
6200 1.50755 -0.242617
6210 1.55489 -0.245203
6220 1.53301 -0.24352
6230 1.50298 -0.243329
6240 1.52879 -0.241429
6250 1.51451 -0.252136
6260 1.51127 -0.248123
6270 1.56721 -0.249634
6280 1.55406 -0.247166
6290 1.54673 -0.243726
6300 1.52092 -0.247451
6310 1.52643 -0.238472
6320 1.5713 -0.23583
6330 1.5867 -0.246453
6340 1.53321 -0.252309
6350 1.54002 -0.250879
6360 1.52728 -0.252981
6370 1.51225 -0.245375
6380 1.53278 -0.24302
6390 1.51014 -0.247608
6400 1.51147 -0.245147
6410 1.5356 -0.241699
6420 1.51217 -0.23782
6430 1.47999 -0.241409
6440 1.49767 -0.243079
6450 1.51797 -0.242649
6460 1.49065 -0.24225
6470 1.49416 -0.241343
6480 1.47478 -0.245816
6490 1.47114 -0.249658
6500 1.46105 -0.240115
6510 1.48542 -0.251323
6520 1.46346 -0.251678
6530 1.51291 -0.255881
6540 1.45686 -0.255461
6550 1.46786 -0.248868
6560 1.52396 -0.247285
6570 1.51382 -0.246414
6580 1.46279 -0.24304
6590 1.47389 -0.244305
6600 1.46245 -0.239331
6610 1.52505 -0.22845
6620 1.46705 -0.251468
6630 1.47246 -0.243126
6640 1.50264 -0.250057
6650 1.52337 -0.24871
